url,source_file,collection,page_type,intent_type,primary_topic,brand,series,model,condition,district,parent_url,current_http_behavior,canonical_target,self_canonical,indexable,in_sitemap,internal_inlinks,redirect_target,gsc_present,gsc_clicks,gsc_impressions,gsc_ctr,gsc_position,ownership_status,confidence,notes
/ตัวอย่างเคสประเมิน/case-samsung-galaxy-s-ultra-warin/,src/content/examples/samsung-galaxy-s-ultra-warin-example.md,examples,example,proof_support,ตัวอย่างเคสประเมินราคา Samsung Galaxy S Ultra แถววารินชำราบ,,,,,,/ตัวอย่างเคสประเมิน/,GENERATED_CANONICAL_ROUTE,/ตัวอย่างเคสประเมิน/case-samsung-galaxy-s-ultra-warin/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/ตัวอย่างเคสประเมิน/case-sony-a7-phibun-mangsahan/,src/content/examples/sony-a7-phibun-example.md,examples,example,proof_support,ตัวอย่างเคสประเมินราคากล้อง Sony A7 ที่พิบูลมังสาหาร,,,,,,/ตัวอย่างเคสประเมิน/,GENERATED_CANONICAL_ROUTE,/ตัวอย่างเคสประเมิน/case-sony-a7-phibun-mangsahan/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/ตัวอย่างเคสประเมิน/case-sony-camera-with-lens-ubon/,src/content/examples/sony-camera-with-lens-ubon-example.md,examples,example,proof_support,ตัวอย่างเคสประเมินราคากล้อง Sony พร้อมเลนส์ในอุบล,,,,,,/ตัวอย่างเคสประเมิน/,GENERATED_CANONICAL_ROUTE,/ตัวอย่างเคสประเมิน/case-sony-camera-with-lens-ubon/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,4,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/ติดต่อ/,src/pages/ติดต่อ.astro,static,utility,utility,ติดต่อ,,,,,,,GENERATED_CANONICAL_ROUTE,/ติดต่อ/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,1,,True,1.0,42.0,0.0238095238095238,8.79,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/นโยบายความเป็นส่วนตัว/,src/pages/นโยบายความเป็นส่วนตัว.astro,static,utility,utility,นโยบายความเป็นส่วนตัว,,,,,,,GENERATED_CANONICAL_ROUTE,/นโยบายความเป็นส่วนตัว/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/,src/pages/บทความ/index.astro,static,hub,informational_hub,บทความ,,,,,,,GENERATED_CANONICAL_ROUTE,/บทความ/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,93,,True,0.0,10.0,0.0,9.6,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/apple-watch-unpair/,src/content/blog/apple-watch-unpair.md,blog,guide,informational_support,วิธีเลิกจับคู่ (Unpair) Apple Watch อย่างถูกต้องก่อนนำไปขาย,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/apple-watch-unpair/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,83.0,0.0,8.99,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/camera-shutter-count/,src/content/blog/camera-shutter-count.md,blog,guide,informational_support,ยอดชัตเตอร์กล้อง (Shutter Count) คืออะไร? ทำไมมีผลกับราคารับซื้อ,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/camera-shutter-count/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,6,,True,1.0,59.0,0.0169491525423728,8.53,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/check-game-console-before-selling/,src/content/blog/check-game-console-before-selling.md,blog,guide,informational_support,ขาย PS5 หรือ Nintendo Switch มือสอง ต้องเตรียมอะไรบ้าง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/check-game-console-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,6,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/check-ipad-battery/,src/content/blog/check-ipad-battery.md,blog,guide,informational_support,วิธีเช็ก Battery Health iPhone/iPad ก่อนส่งประเมินราคา,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/check-ipad-battery/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,11.0,0.0,9.82,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/check-mirrorless-camera-before-selling/,src/content/blog/check-mirrorless-camera-before-selling.md,blog,guide,informational_support,ขายกล้องมือสองต้องเช็กอะไรบ้างก่อนส่งรูปประเมิน,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/check-mirrorless-camera-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,14,,True,0.0,3.0,0.0,5.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/check-notebook-before-selling/,src/content/blog/check-notebook-before-selling.md,blog,guide,informational_support,"เช็กสเปกโน๊ตบุ๊คก่อนขาย ต้องดู CPU, RAM, SSD และรุ่นอย่างไร",,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/check-notebook-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,10,,True,0.0,1.0,0.0,9.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/check-pc-spec-before-selling/,src/content/blog/check-pc-spec-before-selling.md,blog,guide,informational_support,เช็กสเปกคอมก่อนขาย ต้องดู CPU RAM SSD GPU ยังไง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/check-pc-spec-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,6,,True,0.0,8.0,0.0,6.12,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/game-console-condition/,src/content/blog/game-console-condition.md,blog,guide,informational_support,"PS5, Nintendo Switch มือสอง ก่อนขายควรเตรียมอะไรบ้าง",,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/game-console-condition/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/gpu-mining-before-selling/,src/content/blog/gpu-mining-before-selling.md,blog,guide,informational_support,การ์ดจอขุดเหมืองขายได้ไหม ก่อนขายต้องเช็กอะไรบ้าง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/gpu-mining-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,4,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/gpu-second-hand/,src/content/blog/gpu-second-hand.md,blog,guide,informational_support,ขายการ์ดจอมือสอง ต้องเตรียมข้อมูลอะไรบ้าง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/gpu-second-hand/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/iphone-icloud-before-selling/,src/content/blog/iphone-icloud-before-selling.md,blog,guide,informational_support,iPhone ติด iCloud ขายได้ไหม และต้องเตรียมเครื่องอย่างไรก่อนขาย,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/iphone-icloud-before-selling/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,2.0,140.0,0.0142857142857142,10.5,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/prepare-iphone-for-sale/,src/content/blog/prepare-iphone-for-sale.md,blog,guide,informational_support,วิธีเตรียม iPhone เครื่องเก่าให้พร้อมขาย ได้ราคาดี ไม่มีข้อมูลหลุด,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/prepare-iphone-for-sale/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,True,0.0,1.0,0.0,10.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/prepare-macbook-trade-in/,src/content/blog/prepare-macbook-trade-in.md,blog,guide,informational_support,วิธีล้างเครื่อง MacBook ก่อนขาย ป้องกันข้อมูลสำคัญรั่วไหล,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/prepare-macbook-trade-in/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-broken-phone/,src/content/blog/sell-broken-phone.md,blog,guide,informational_support,โทรศัพท์จอแตก แบตเสื่อม หรือเปิดไม่ติด ยังขายได้ไหม? ร้านประเมินราคาอย่างไร,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-broken-phone/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,True,0.0,3.0,0.0,7.330000000000001,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-camera-lenses/,src/content/blog/sell-camera-lenses.md,blog,guide,informational_support,ขายเลนส์กล้องมือสอง ดูแลรักษาอย่างไรให้ราคายังปังเมื่อถึงเวลาขาย,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-camera-lenses/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,True,0.0,2.0,0.0,7.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-gaming-pc/,src/content/blog/sell-gaming-pc.md,blog,guide,informational_support,ขาย PC Gaming ยกเซ็ต หรือแยกชิ้นอะไหล่ขาย แบบไหนคุ้มกว่ากัน?,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-gaming-pc/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,3.0,0.0,7.669999999999999,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-it-products-from-ubon-districts/,src/content/blog/sell-it-products-from-ubon-districts.md,blog,guide,informational_support,อยู่ต่างอำเภอในอุบล อยากขายสินค้าไอที ต้องส่งรูปอะไรบ้าง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-it-products-from-ubon-districts/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,8,,True,0.0,2.0,0.0,12.5,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-samsung-galaxy/,src/content/blog/sell-samsung-galaxy.md,blog,guide,informational_support,ขาย Samsung Galaxy S Series/Z Fold มือสอง เช็คตรงไหนบ้างให้ได้ราคาดี,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-samsung-galaxy/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,2.0,0.0,14.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-smartwatch/,src/content/blog/sell-smartwatch.md,blog,guide,informational_support,"เตรียมขาย Smartwatch ยี่ห้ออื่นๆ (Garmin, Suunto, Samsung) ต้องเช็คความพร้อมตรงไหน",,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-smartwatch/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,1.0,0.0,9.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/sell-speaker-jbl-marshall/,src/content/blog/sell-speaker-jbl-marshall.md,blog,guide,informational_support,"วิธีเช็คสภาพลำโพงบลูทูธ (JBL, Marshall) มือสองก่อนขายต่อ",,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/sell-speaker-jbl-marshall/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,2,,False,0.0,0.0,0.0,,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/smartphone-box-accessories/,src/content/blog/smartphone-box-accessories.md,blog,guide,informational_support,กล่องและอุปกรณ์เสริมมือถือ หายไป มีผลกับราคารับซื้อแค่ไหน?,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/smartphone-box-accessories/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,0,,True,0.0,2.0,0.0,3.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/trade-in-vs-sell-cash/,src/content/blog/trade-in-vs-sell-cash.md,blog,guide,informational_support,เทิร์นเครื่องใหม่ vs ขายรับเงินสด แบบไหนตอบโจทย์คุณมากที่สุด?,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/trade-in-vs-sell-cash/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,6,,True,0.0,2.0,0.0,6.0,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
/บทความ/ubon-university-student-device-selling-guide/,src/content/blog/ubon-university-student-device-selling-guide.md,blog,guide,informational_support,นักศึกษา ม.อุบล จะขาย iPad หรือ MacBook ต้องเตรียมอะไรบ้าง,,,,,,/บทความ/,GENERATED_CANONICAL_ROUTE,/บทความ/ubon-university-student-device-selling-guide/,EXPECTED_FROM_ROUTE_SOURCE,SOURCE_EXPECTED_TRUE,EXPECTED_TRUE_BUILD_NOT_FRESHLY_VERIFIED,6,,True,0.0,5.0,0.0,7.2,KEEP_SUPPORT,MEDIUM,Source-derived current route; fresh Astro build unavailable in this environment.
